ram_percent,ram_uso,cpu_ociosidade_dias,rede_sent,rede_recv,cpu_freq,cpu_percent,ram_livre,dataHora,maquinaId
66.7,11240501248,121,1480877,804352,1700.0,12.4,5607677952,2025-04-21 22:22:35,9
66.4,11179794432,121,1480985,804390,1700.0,10.8,5667381248,2025-04-21 22:22:37,9
67.6,11385630720,121,1481061,804410,1700.0,24.1,5462040576,2025-04-21 22:22:39,9
67.1,11312087040,121,1481083,804473,1700.0,16.2,5535502336,2025-04-21 22:22:41,9
67.5,11375284224,121,1481171,804691,1700.0,22.9,5429907456,2025-04-21 22:22:43,9
68.2,11494334464,121,1481337,804864,1700.0,18.4,5357572096,2025-04-21 22:22:46,9
68.2,11487399936,121,1481352,804943,1700.0,9.7,5360709632,2025-04-21 22:22:48,9
68.1,11481509888,121,1481377,804968,1700.0,9.4,5366386688,2025-04-21 22:22:49,9
68.2,11484569600,121,1481392,804986,1700.0,11.9,5364527104,2025-04-21 22:22:51,9
68.1,11479166976,121,1481432,805020,1700.0,12.2,5368655872,2025-04-21 22:22:53,9
68.1,11472433152,121,1481453,805123,1700.0,11.1,5375578112,2025-04-21 22:22:55,9
68.1,11481137152,121,1481463,805136,1700.0,9.5,5366984704,2025-04-21 22:22:57,9
68.2,11486117888,121,1481475,805149,1700.0,8.2,5361729536,2025-04-21 22:22:59,9
68.5,11543552000,121,1481589,805206,1700.0,13.1,5304737792,2025-04-21 22:23:02,9
68.5,11540774912,121,1482185,806097,1700.0,14.9,5309386752,2025-04-21 22:23:04,9
68.5,11539746816,121,1482198,806202,1700.0,9.9,5307961344,2025-04-21 22:23:06,9
68.5,11533651968,121,1482260,806224,1700.0,8.4,5311643648,2025-04-21 22:23:08,9
68.5,11543265280,121,1482272,806273,1700.0,11.4,5304672256,2025-04-21 22:23:09,9
68.5,11533926400,121,1482302,806499,1700.0,13.6,5307392000,2025-04-21 22:23:14,9
68.5,11534299136,121,1482314,806576,1700.0,11.5,5315211264,2025-04-21 22:23:16,9
68.4,11526459392,121,1482328,806675,1700.0,11.1,5313974272,2025-04-21 22:23:18,9
68.2,11493253120,121,1482342,806736,1700.0,9.3,5354680320,2025-04-21 22:23:20,9
67.9,11432681472,121,1482363,806755,1700.0,13.2,5418958848,2025-04-21 22:23:22,9
67.7,11405955072,121,1482458,806819,1700.0,11.2,5441388544,2025-04-21 22:23:24,9
67.8,11425656832,121,1482538,806917,1700.0,12.7,5422706688,2025-04-21 22:23:26,9
67.8,11418394624,121,1482552,807005,1700.0,7.0,5429473280,2025-04-21 22:23:28,9
