ram_percent,ram_uso,cpu_ociosidade_dias,rede_sent,rede_recv,cpu_freq,cpu_percent,ram_livre,dataHora,maquinaId
65.3,11002081280,121,1469063,788177,1700.0,10.0,5846728704,2025-04-21 22:18:04,9
65.4,11026735104,121,1469153,788190,1700.0,10.0,5821087744,2025-04-21 22:18:05,9
65.5,11027156992,121,1469254,788260,1700.0,8.6,5820858368,2025-04-21 22:18:07,9
65.4,11022864384,121,1469332,788366,1700.0,8.7,5820088320,2025-04-21 22:18:09,9
65.4,11026825216,121,1469391,788471,1700.0,15.7,5821046784,2025-04-21 22:18:11,9
65.4,11023597568,121,1469492,788573,1700.0,9.2,5823299584,2025-04-21 22:18:12,9
65.4,11026178048,121,1469591,788619,1700.0,8.8,5821710336,2025-04-21 22:18:14,9
65.5,11033161728,121,1469693,788689,1700.0,8.3,5815492608,2025-04-21 22:18:16,9
65.4,11026358272,121,1469792,788704,1700.0,6.1,5821526016,2025-04-21 22:18:18,9
65.5,11035299840,121,1469835,788718,1700.0,8.4,5812568064,2025-04-21 22:18:19,9
65.5,11033968640,121,1469858,788729,1700.0,8.5,5813460992,2025-04-21 22:18:21,9
65.5,11037995008,121,1469958,788760,1700.0,11.4,5809876992,2025-04-21 22:18:23,9
65.4,11026907136,121,1469974,788857,1700.0,8.1,5821009920,2025-04-21 22:18:25,9
65.5,11033280512,121,1469986,788949,1700.0,9.7,5814345728,2025-04-21 22:18:26,9
65.5,11033575424,121,1470053,788994,1700.0,7.8,5814296576,2025-04-21 22:18:28,9
65.5,11038756864,121,1470154,789009,1700.0,13.0,5809139712,2025-04-21 22:18:30,9
66.2,11145203712,121,1470260,789063,1700.0,25.6,5690830848,2025-04-21 22:18:32,9
66.7,11231973376,121,1470678,789512,1700.0,30.5,5616431104,2025-04-21 22:18:33,9
66.6,11224092672,121,1470736,789558,1700.0,9.1,5624057856,2025-04-21 22:18:35,9
67.3,11334529024,121,1472357,792671,1700.0,28.2,5510889472,2025-04-21 22:18:37,9
67.4,11354001408,121,1473670,795026,1700.0,47.7,5486583808,2025-04-21 22:18:39,9
67.9,11443712000,121,1474465,796573,1700.0,48.0,5403553792,2025-04-21 22:18:41,9
67.9,11437105152,121,1474490,796629,1700.0,17.7,5421625344,2025-04-21 22:18:43,9
67.7,11400564736,121,1474500,796642,1700.0,10.8,5447372800,2025-04-21 22:18:45,9
67.6,11381714944,121,1474515,796656,1700.0,8.8,5465817088,2025-04-21 22:18:46,9
67.5,11366662144,121,1474526,796669,1700.0,8.8,5480738816,2025-04-21 22:18:48,9
68.0,11456651264,121,1474632,796841,1700.0,27.8,5388963840,2025-04-21 22:18:50,9
68.0,11449053184,121,1474809,797051,1700.0,17.5,5391618048,2025-04-21 22:18:52,9
67.9,11447132160,121,1474933,797128,1700.0,20.9,5400805376,2025-04-21 22:18:54,9
68.0,11454373888,121,1475080,797289,1457.0,12.0,5393563648,2025-04-21 22:18:56,9
68.2,11496644608,121,1475180,797481,1700.0,13.0,5355659264,2025-04-21 22:18:57,9
68.2,11482271744,121,1475195,797502,1700.0,7.7,5365878784,2025-04-21 22:18:59,9
68.0,11460210688,121,1475207,797552,1700.0,11.3,5387833344,2025-04-21 22:19:01,9
67.9,11441111040,121,1475220,797565,1700.0,11.1,5406851072,2025-04-21 22:19:03,9
67.9,11446370304,121,1475230,797578,1700.0,8.5,5401567232,2025-04-21 22:19:05,9
67.6,11381157888,121,1475242,797591,1700.0,10.4,5466267648,2025-04-21 22:19:07,9
67.4,11362439168,121,1475253,797605,1700.0,7.0,5485498368,2025-04-21 22:19:09,9
67.5,11379216384,121,1475275,797634,1700.0,14.8,5468884992,2025-04-21 22:19:10,9
67.5,11375742976,121,1475299,797662,1700.0,9.3,5472432128,2025-04-21 22:19:12,9
67.5,11372445696,121,1475321,797685,1700.0,12.1,5475192832,2025-04-21 22:19:14,9
67.5,11379781632,121,1475345,797712,1700.0,9.5,5468155904,2025-04-21 22:19:16,9
67.5,11380285440,121,1475381,797786,1700.0,7.1,5467672576,2025-04-21 22:19:18,9
67.5,11370004480,121,1475409,797905,1700.0,10.4,5477519360,2025-04-21 22:19:20,9
67.5,11373281280,121,1475461,797948,1700.0,12.7,5475831808,2025-04-21 22:19:22,9
67.4,11350937600,121,1475511,798069,1700.0,12.2,5496967168,2025-04-21 22:19:24,9
67.4,11356925952,121,1475620,798086,1700.0,9.8,5507817472,2025-04-21 22:19:26,9
67.3,11342258176,121,1475718,798101,1700.0,7.3,5505613824,2025-04-21 22:19:27,9
67.3,11334864896,121,1475731,798191,1457.0,9.8,5513015296,2025-04-21 22:19:29,9
67.3,11340992512,121,1475742,798294,1700.0,9.3,5507108864,2025-04-21 22:19:31,9
67.5,11374141440,121,1475781,798436,1700.0,14.5,5472501760,2025-04-21 22:19:33,9
67.6,11387154432,121,1475797,798552,1700.0,9.4,5460885504,2025-04-21 22:19:35,9
67.4,11355385856,121,1475863,798646,1700.0,12.5,5492232192,2025-04-21 22:19:37,9
67.4,11349618688,121,1475906,798744,1700.0,7.8,5496606720,2025-04-21 22:19:39,9
67.4,11358330880,121,1476005,798856,1700.0,10.9,5490151424,2025-04-21 22:19:40,9
67.4,11357204480,121,1476017,798954,1700.0,6.4,5490126848,2025-04-21 22:19:42,9
67.3,11345854464,121,1476031,799050,1700.0,9.5,5502173184,2025-04-21 22:19:44,9
67.4,11348680704,121,1476062,799122,1700.0,12.1,5498937344,2025-04-21 22:19:46,9
67.3,11341369344,121,1476096,799136,1700.0,8.5,5506502656,2025-04-21 22:19:48,9
67.4,11347222528,121,1476211,799282,1700.0,9.3,5500510208,2025-04-21 22:19:50,9
67.5,11369627648,121,1476277,799414,1700.0,12.8,5478240256,2025-04-21 22:19:52,9
