ram_percent,ram_uso,cpu_ociosidade_dias,rede_sent,rede_recv,cpu_freq,cpu_percent,ram_livre,dataHora,maquinaId
70.2,11824107520,121,1053186,670476,1700.0,16.3,5023748096,2025-04-21 21:49:48,9
70.2,11828363264,121,1053752,670518,1700.0,15.5,5022253056,2025-04-21 21:49:50,9
70.1,11814719488,121,1054067,670548,1700.0,15.2,5033152512,2025-04-21 21:49:51,9
70.1,11804364800,121,1054410,670595,1700.0,16.0,5043507200,2025-04-21 21:49:53,9
70.1,11808174080,121,1054850,670654,1700.0,19.7,5046964224,2025-04-21 21:49:55,9
70.1,11802030080,121,1055365,670710,1700.0,13.2,5045964800,2025-04-21 21:49:57,9
70.0,11793072128,121,1055712,670774,1700.0,17.5,5054918656,2025-04-21 21:49:59,9
70.0,11798687744,121,1056240,670853,1700.0,16.4,5048188928,2025-04-21 21:50:00,9
70.1,11814354944,121,1056591,670983,1700.0,18.6,5028134912,2025-04-21 21:50:02,9
70.2,11821522944,121,1056951,671099,1700.0,19.1,5027205120,2025-04-21 21:50:04,9
70.2,11823075328,121,1057307,671185,1700.0,18.3,5025005568,2025-04-21 21:50:06,9
70.1,11816873984,121,1057642,671281,1700.0,15.1,5031051264,2025-04-21 21:50:07,9
70.1,11818041344,121,1058043,671377,1700.0,15.8,5031690240,2025-04-21 21:50:09,9
70.2,11821035520,121,1058349,671411,1457.0,15.7,5028089856,2025-04-21 21:50:11,9
70.1,11809464320,121,1058689,671498,1700.0,15.7,5039251456,2025-04-21 21:50:13,9
70.2,11820306432,121,1059034,671616,1700.0,16.2,5027426304,2025-04-21 21:50:15,9
70.2,11825733632,121,1059367,671744,1700.0,14.8,5020082176,2025-04-21 21:50:16,9
70.2,11819782144,121,1059703,671860,1700.0,17.4,5028089856,2025-04-21 21:50:18,9
70.1,11816136704,121,1060063,671925,1700.0,18.6,5031735296,2025-04-21 21:50:20,9
70.1,11818340352,121,1060405,672014,1700.0,13.9,5029687296,2025-04-21 21:50:22,9
70.1,11818450944,121,1060754,672139,1700.0,18.1,5029416960,2025-04-21 21:50:23,9
70.1,11811221504,121,1061099,672178,1700.0,12.6,5036650496,2025-04-21 21:50:25,9
70.2,11825672192,121,1061437,672237,1700.0,17.7,5021933568,2025-04-21 21:50:27,9
70.2,11834138624,121,1061776,672363,1700.0,22.3,5011161088,2025-04-21 21:50:29,9
70.3,11845840896,121,1062125,672499,1700.0,16.4,5002391552,2025-04-21 21:50:31,9
70.2,11828101120,121,1062581,672568,1700.0,17.4,5019787264,2025-04-21 21:50:32,9
70.2,11832397824,121,1063011,672604,1700.0,21.4,5015474176,2025-04-21 21:50:34,9
70.2,11824549888,121,1063572,672639,1700.0,15.7,5022629888,2025-04-21 21:50:36,9
70.2,11828150272,121,1063920,672756,1700.0,16.5,5017980928,2025-04-21 21:50:38,9
70.2,11828989952,121,1064310,672841,1700.0,16.6,5018443776,2025-04-21 21:50:39,9
70.3,11839455232,121,1064638,672973,1700.0,16.1,5008412672,2025-04-21 21:50:41,9
70.2,11828842496,121,1064971,673098,1700.0,19.9,5019209728,2025-04-21 21:50:43,9
70.2,11834576896,121,1065319,673135,1700.0,18.6,5013385216,2025-04-21 21:50:45,9
70.3,11840819200,121,1065668,673173,1700.0,16.5,5007118336,2025-04-21 21:50:46,9
70.3,11845509120,121,1066081,673240,1700.0,19.1,5002833920,2025-04-21 21:50:48,9
70.3,11839488000,121,1066426,673368,1700.0,12.9,5009821696,2025-04-21 21:50:50,9
70.3,11838914560,121,1066752,673416,1700.0,13.9,5008695296,2025-04-21 21:50:52,9
70.3,11843719168,121,1067165,673535,1700.0,18.8,5004152832,2025-04-21 21:50:53,9
70.3,11840688128,121,1067560,673576,1700.0,14.0,5007360000,2025-04-21 21:50:55,9
70.3,11847704576,121,1067887,673697,1700.0,15.1,5000167424,2025-04-21 21:50:57,9
70.3,11842420736,121,1068266,673788,1700.0,18.7,5005451264,2025-04-21 21:50:59,9
70.2,11835617280,121,1068640,673874,1700.0,15.9,5013790720,2025-04-21 21:51:00,9
70.6,11889631232,121,1069057,673944,1700.0,17.4,4956082176,2025-04-21 21:51:02,9
70.2,11829239808,121,1069473,674050,1700.0,20.6,5019734016,2025-04-21 21:51:04,9
70.2,11822850048,121,1069879,674119,1700.0,13.7,5024993280,2025-04-21 21:51:06,9
70.2,11828248576,121,1070280,674178,1700.0,15.8,5019623424,2025-04-21 21:51:07,9
70.2,11820486656,121,1070854,674272,1700.0,16.4,5027528704,2025-04-21 21:51:09,9
70.2,11819974656,121,1071350,674424,1700.0,19.4,5027926016,2025-04-21 21:51:11,9
70.2,11826073600,121,1071785,674508,1700.0,17.6,5021798400,2025-04-21 21:51:13,9
70.2,11827240960,121,1072151,674577,1700.0,15.2,5020631040,2025-04-21 21:51:14,9
70.2,11823882240,121,1072503,674708,1700.0,14.3,5023895552,2025-04-21 21:51:16,9
70.2,11829104640,121,1072889,674810,1700.0,19.3,5018783744,2025-04-21 21:51:18,9
70.2,11828129792,121,1073265,674917,1700.0,15.1,5019742208,2025-04-21 21:51:20,9
70.2,11829067776,121,1073649,675022,1700.0,14.6,5018804224,2025-04-21 21:51:21,9
70.2,11831885824,121,1074228,675064,1700.0,26.0,5016322048,2025-04-21 21:51:23,9
70.3,11846721536,121,1074617,675100,1700.0,26.2,5002190848,2025-04-21 21:51:25,9
70.3,11846807552,121,1075088,675140,1700.0,15.8,5001441280,2025-04-21 21:51:27,9
70.3,11850739712,121,1075547,675176,1700.0,17.0,4997382144,2025-04-21 21:51:29,9
70.7,11913977856,121,1076073,675240,1700.0,24.7,4934193152,2025-04-21 21:51:30,9
70.8,11925147648,121,1076473,675282,1700.0,28.8,4922724352,2025-04-21 21:51:32,9
70.7,11917787136,121,1076946,675372,1700.0,36.4,4930347008,2025-04-21 21:51:34,9
70.8,11919745024,121,1077467,675411,1700.0,25.5,4930174976,2025-04-21 21:51:36,9
70.7,11914522624,121,1078128,675495,1700.0,22.1,4933341184,2025-04-21 21:51:38,9
70.7,11915268096,121,1078540,675599,1700.0,19.9,4933091328,2025-04-21 21:51:39,9
70.7,11911163904,121,1078952,675711,1700.0,20.2,4936966144,2025-04-21 21:51:41,9
70.6,11896627200,121,1079343,675750,1700.0,22.1,4951621632,2025-04-21 21:51:43,9
70.5,11883814912,121,1079801,675788,1700.0,25.0,4964012032,2025-04-21 21:51:45,9
70.5,11882262528,121,1080207,675827,1700.0,20.7,4965875712,2025-04-21 21:51:47,9
70.8,11921055744,121,1080636,675869,1700.0,25.2,4926820352,2025-04-21 21:51:49,9
70.7,11908218880,121,1080940,675905,1700.0,18.2,4939657216,2025-04-21 21:51:50,9
70.7,11912466432,121,1081256,675946,1700.0,17.5,4935614464,2025-04-21 21:51:52,9
70.7,11912167424,121,1081869,675985,1700.0,24.6,4935311360,2025-04-21 21:51:54,9
70.6,11908493312,121,1082361,676121,1700.0,22.2,4937568256,2025-04-21 21:51:56,9
70.8,11933229056,121,1082764,676195,1700.0,26.5,4915146752,2025-04-21 21:51:58,9
70.8,11939991552,121,1083358,676268,1700.0,23.3,4900720640,2025-04-21 21:52:00,9
70.9,11941380096,121,1083731,676336,1700.0,22.5,4909137920,2025-04-21 21:52:01,9
