ram_percent,ram_uso,cpu_ociosidade_dias,rede_sent,rede_recv,cpu_freq,cpu_percent,ram_livre,dataHora,maquinaId
69.6,11720466432,120,1025333,666676,1700.0,18.5,5126832128,2025-04-21 21:47:28,9
69.6,11718189056,120,1025442,666699,1700.0,17.4,5128433664,2025-04-21 21:47:29,9
69.5,11714707456,120,1025550,666722,1700.0,19.6,5134741504,2025-04-21 21:47:32,9
69.5,11716612096,120,1025674,666776,1700.0,25.8,5128806400,2025-04-21 21:47:33,9
69.6,11719933952,120,1025788,666802,1700.0,18.4,5127802880,2025-04-21 21:47:35,9
69.7,11737763840,121,1025930,666857,1700.0,20.0,5111406592,2025-04-21 21:47:37,9
69.6,11727142912,121,1026048,666890,1700.0,17.0,5120827392,2025-04-21 21:47:39,9
69.7,11736813568,121,1026156,666956,1700.0,15.1,5108494336,2025-04-21 21:47:41,9
69.6,11732586496,121,1026274,666990,1700.0,18.9,5116731392,2025-04-21 21:47:43,9
69.7,11735281664,121,1026380,667009,1700.0,15.7,5112479744,2025-04-21 21:47:45,9
69.6,11732508672,121,1026486,667029,1700.0,16.2,5115002880,2025-04-21 21:47:47,9
69.6,11729555456,121,1026601,667054,1700.0,17.0,5118406656,2025-04-21 21:47:48,9
69.6,11721068544,121,1026712,667078,1700.0,14.0,5121802240,2025-04-21 21:47:50,9
69.4,11700518912,121,1026826,667106,1700.0,17.7,5147557888,2025-04-21 21:47:52,9
69.4,11691347968,121,1026954,667134,1700.0,16.4,5155987456,2025-04-21 21:47:54,9
69.5,11701469184,121,1027076,667157,1700.0,15.8,5147889664,2025-04-21 21:47:56,9
69.4,11693961216,121,1027197,667186,1700.0,16.0,5154729984,2025-04-21 21:47:58,9
69.5,11705208832,121,1027303,667206,1700.0,15.8,5142790144,2025-04-21 21:48:00,9
69.4,11694653440,121,1027408,667227,1700.0,16.7,5153308672,2025-04-21 21:48:02,9
69.4,11697000448,121,1027521,667251,1700.0,15.5,5146701824,2025-04-21 21:48:04,9
69.5,11701821440,121,1027638,667277,1700.0,16.1,5146927104,2025-04-21 21:48:06,9
69.5,11701862400,121,1027760,667305,1700.0,16.6,5147553792,2025-04-21 21:48:08,9
69.4,11692224512,121,1027865,667328,1700.0,16.4,5152841728,2025-04-21 21:48:10,9
69.4,11699032064,121,1027968,667346,1700.0,14.1,5148872704,2025-04-21 21:48:12,9
69.4,11688304640,121,1028079,667372,1700.0,21.1,5159325696,2025-04-21 21:48:13,9
69.4,11695632384,121,1028188,667398,1700.0,16.4,5151645696,2025-04-21 21:48:15,9
69.4,11694632960,121,1028298,667420,1700.0,17.7,5153013760,2025-04-21 21:48:17,9
69.7,11765174272,121,1028449,667447,1700.0,15.0,5147938816,2025-04-21 21:48:19,9
69.4,11694837760,121,1028901,667483,1700.0,18.1,5153124352,2025-04-21 21:48:21,9
69.4,11699879936,121,1029461,667524,1700.0,20.8,5148217344,2025-04-21 21:48:23,9
69.5,11705008128,121,1030035,667566,1700.0,18.9,5142953984,2025-04-21 21:48:24,9
69.3,11674210304,121,1030586,667609,1700.0,17.4,5174099968,2025-04-21 21:48:26,9
69.4,11685425152,121,1031144,667652,1700.0,19.6,5162536960,2025-04-21 21:48:28,9
69.5,11706888192,121,1031600,667688,1700.0,17.6,5141073920,2025-04-21 21:48:30,9
69.5,11707117568,121,1032169,667761,1700.0,21.4,5142708224,2025-04-21 21:48:32,9
70.2,11802607616,121,1032788,667875,1700.0,31.5,5054361600,2025-04-21 21:48:34,9
69.9,11776311296,121,1033319,667921,1700.0,23.5,5071785984,2025-04-21 21:48:35,9
69.9,11769888768,121,1033891,667961,1700.0,19.9,5078089728,2025-04-21 21:48:37,9
69.9,11781537792,121,1034498,668000,1700.0,25.3,5066457088,2025-04-21 21:48:39,9
69.9,11777073152,121,1034950,668037,1700.0,21.5,5070835712,2025-04-21 21:48:41,9
69.9,11768516608,121,1035462,668081,1700.0,27.0,5078532096,2025-04-21 21:48:43,9
69.9,11783163904,121,1035951,668125,1700.0,25.5,5064425472,2025-04-21 21:48:45,9
70.0,11789815808,121,1036354,668168,1700.0,23.3,5057986560,2025-04-21 21:48:46,9
69.9,11784634368,121,1036749,668270,1700.0,22.1,5064097792,2025-04-21 21:48:48,9
70.0,11788890112,121,1037274,668345,1700.0,17.2,5059862528,2025-04-21 21:48:50,9
70.0,11798503424,121,1037734,668402,1700.0,18.1,5061951488,2025-04-21 21:48:52,9
70.5,11879108608,121,1038291,668480,1700.0,45.8,4927967232,2025-04-21 21:48:54,9
